ROWID,TRUTH,TRAININGSET
106645bill.txt,17,0
106646bill.txt,8,0
106647bill.txt,12,0
106648bill.txt,7,0
106649bill.txt,15,0
106650bill.txt,10,0
106651bill.txt,17,0
106652bill.txt,17,0
106653bill.txt,12,0
106654bill.txt,17,0
106655bill.txt,15,0
106656bill.txt,8,0
106657bill.txt,15,0
106658bill.txt,10,0
106659bill.txt,3,0
106660bill.txt,8,0
106661bill.txt,17,0
106662bill.txt,7,0
106663bill.txt,15,0
106664bill.txt,8,0
106665bill.txt,7,0
106666bill.txt,3,0
106667bill.txt,5,0
106668bill.txt,3,0
106669bill.txt,7,0
106670bill.txt,14,0
106671bill.txt,8,0
106672bill.txt,10,0
106673bill.txt,7,0
106674bill.txt,14,0
106675bill.txt,10,0
106676bill.txt,7,0
106677bill.txt,3,0
106678bill.txt,3,0
106679bill.txt,2,0
106680bill.txt,13,0
106681bill.txt,3,0
106682bill.txt,17,0
106683bill.txt,13,0
106684bill.txt,17,0
106685bill.txt,17,0
106686bill.txt,15,0
106687bill.txt,15,0
106688bill.txt,4,0
106689bill.txt,7,0
106690bill.txt,8,0
106691bill.txt,7,0
106692bill.txt,17,0
106693bill.txt,17,0
106694bill.txt,3,0
106695bill.txt,3,0
106696bill.txt,8,0
106697bill.txt,17,0
106698bill.txt,18,0
106699bill.txt,7,0
106700bill.txt,15,1
106701bill.txt,10,0
106702bill.txt,15,0
106703bill.txt,8,0
106704bill.txt,3,0
106705bill.txt,3,0
106706bill.txt,17,0
106707bill.txt,7,0
106708bill.txt,17,0
106709bill.txt,10,0
106710bill.txt,8,0
106711bill.txt,5,0
106712bill.txt,8,0
106713bill.txt,2,0
106714bill.txt,17,0
106715bill.txt,10,0
106716bill.txt,3,0
106717bill.txt,7,0
106718bill.txt,18,0
106719bill.txt,3,0
106720bill.txt,7,0
106721bill.txt,15,0
106722bill.txt,17,0
106723bill.txt,15,0
106724bill.txt,20,0
106725bill.txt,3,0
106726bill.txt,7,0
106727bill.txt,15,0
106728bill.txt,3,0
106729bill.txt,3,0
106730bill.txt,3,0
106731bill.txt,17,0
106732bill.txt,3,0
106733bill.txt,8,0
106734bill.txt,8,0
106735bill.txt,3,0
106736bill.txt,3,0
106737bill.txt,8,0
106738bill.txt,17,0
106739bill.txt,3,0
106740bill.txt,15,0
106741bill.txt,14,0
106742bill.txt,15,0
106743bill.txt,17,0
106744bill.txt,17,0
106745bill.txt,8,0
106746bill.txt,7,0
106747bill.txt,15,0
106748bill.txt,12,0
106749bill.txt,7,0
106750bill.txt,15,0
106751bill.txt,7,0
106752bill.txt,2,0
106753bill.txt,3,0
106754bill.txt,18,0
106755bill.txt,3,0
106756bill.txt,8,0
106757bill.txt,17,0
106758bill.txt,8,0
106759bill.txt,3,0
106760bill.txt,7,0
106761bill.txt,8,0
106762bill.txt,17,0
106763bill.txt,17,0
106764bill.txt,18,0
106765bill.txt,8,0
106766bill.txt,17,0
106767bill.txt,10,0
106768bill.txt,3,0
106769bill.txt,7,0
106770bill.txt,17,0
106771bill.txt,3,0
106772bill.txt,7,0
106773bill.txt,15,0
106774bill.txt,10,0
106775bill.txt,7,0
106776bill.txt,17,0
106777bill.txt,15,0
106778bill.txt,14,0
106779bill.txt,8,0
106780bill.txt,3,0
106781bill.txt,17,0
106782bill.txt,7,0
106783bill.txt,3,0
106784bill.txt,17,0
106785bill.txt,8,0
106786bill.txt,4,0
106787bill.txt,20,0
106788bill.txt,8,0
106789bill.txt,3,0
106790bill.txt,8,0
106791bill.txt,3,0
106792bill.txt,17,0
106793bill.txt,3,0
106794bill.txt,3,0
106795bill.txt,17,0
106796bill.txt,7,0
106797bill.txt,18,0
106798bill.txt,17,0
106799bill.txt,3,0
106800bill.txt,3,0
106801bill.txt,3,0
106802bill.txt,8,0
106803bill.txt,7,0
106804bill.txt,15,0
106805bill.txt,20,0
106806bill.txt,17,0
106807bill.txt,15,0
106808bill.txt,8,1
106809bill.txt,17,0
106810bill.txt,17,0
106811bill.txt,15,0
106812bill.txt,15,0
106813bill.txt,7,0
106814bill.txt,7,0
106815bill.txt,15,0
106816bill.txt,17,0
106817bill.txt,17,0
106818bill.txt,8,0
106819bill.txt,15,0
106820bill.txt,10,0
106821bill.txt,15,0
106822bill.txt,17,0
106823bill.txt,3,0
106824bill.txt,3,0
106825bill.txt,4,0
106826bill.txt,21,0
106827bill.txt,8,0
106828bill.txt,20,0
106829bill.txt,7,0
106830bill.txt,7,0
106831bill.txt,17,0
106832bill.txt,3,0
106833bill.txt,8,0
106834bill.txt,17,0
106835bill.txt,3,0
106836bill.txt,7,0
106837bill.txt,3,0
106838bill.txt,3,0
106839bill.txt,4,0
106840bill.txt,20,0
106841bill.txt,16,0
106842bill.txt,7,0
106843bill.txt,12,0
106844bill.txt,3,0
106845bill.txt,3,0
106846bill.txt,7,0
106847bill.txt,20,0
106848bill.txt,20,0
106849bill.txt,12,0
106850bill.txt,10,0
106851bill.txt,7,0
106852bill.txt,8,0
106853bill.txt,10,0
106854bill.txt,8,0
106855bill.txt,2,0
106856bill.txt,8,0
106857bill.txt,10,0
106858bill.txt,7,0
106859bill.txt,3,0
106860bill.txt,10,0
106861bill.txt,4,0
106862bill.txt,17,0
106863bill.txt,3,0
106864bill.txt,5,0
106865bill.txt,3,0
106866bill.txt,5,0
106867bill.txt,3,0
106868bill.txt,8,0
106869bill.txt,20,0
106870bill.txt,3,0
106871bill.txt,3,0
106872bill.txt,3,0
106873bill.txt,5,0
106874bill.txt,5,0
106875bill.txt,3,0
106876bill.txt,7,0
106877bill.txt,3,0
106878bill.txt,12,0
106879bill.txt,4,0
106880bill.txt,8,0
106881bill.txt,10,0
106882bill.txt,3,0
106883bill.txt,10,0
106884bill.txt,16,0
106885bill.txt,8,0
106886bill.txt,8,0
106887bill.txt,10,0
106888bill.txt,2,0
106889bill.txt,5,0
106890bill.txt,20,0
106891bill.txt,7,0
106892bill.txt,4,0
106893bill.txt,4,0
106894bill.txt,21,0
106895bill.txt,12,0
106896bill.txt,18,0
106897bill.txt,21,0
106898bill.txt,8,0
106899bill.txt,8,0
106900bill.txt,3,0
106901bill.txt,15,0
106902bill.txt,7,0
106903bill.txt,7,0
106904bill.txt,8,0
106905bill.txt,7,0
106906bill.txt,8,0
106907bill.txt,3,0
106908bill.txt,12,0
106909bill.txt,15,0
106910bill.txt,7,0
106911bill.txt,3,0
106912bill.txt,17,0
106913bill.txt,3,0
106914bill.txt,3,0
106915bill.txt,12,0
106916bill.txt,1,0
106917bill.txt,5,0
106918bill.txt,8,0
106919bill.txt,15,0
106920bill.txt,3,0
106921bill.txt,5,0
106922bill.txt,10,0
106923bill.txt,5,0
106924bill.txt,8,0
106925bill.txt,3,0
106926bill.txt,3,0
106927bill.txt,7,0
106928bill.txt,7,0
106929bill.txt,8,0
106930bill.txt,12,0
106931bill.txt,3,0
106932bill.txt,4,0
106933bill.txt,12,0
106934bill.txt,5,0
106935bill.txt,5,0
106936bill.txt,18,0
106937bill.txt,3,0
106938bill.txt,15,0
106939bill.txt,12,0
106940bill.txt,15,0
106941bill.txt,7,0
106942bill.txt,7,0
106943bill.txt,3,0
106944bill.txt,5,0
106945bill.txt,10,0
106946bill.txt,8,0
106947bill.txt,10,0
106948bill.txt,10,0
106949bill.txt,8,0
106950bill.txt,3,0
106951bill.txt,15,0
106952bill.txt,17,0
106953bill.txt,15,0
106954bill.txt,3,0
106955bill.txt,8,0
106956bill.txt,7,0
106957bill.txt,3,0
106958bill.txt,3,0
106959bill.txt,17,0
106960bill.txt,5,0
106961bill.txt,7,0
106962bill.txt,2,0
106963bill.txt,8,0
106964bill.txt,20,0
106965bill.txt,3,0
106966bill.txt,13,0
106967bill.txt,17,0
106968bill.txt,3,0
106969bill.txt,8,0
106970bill.txt,13,0
106971bill.txt,8,0
106972bill.txt,3,0
106973bill.txt,10,0
106974bill.txt,5,0
106975bill.txt,3,0
106976bill.txt,5,0
106977bill.txt,8,0
106978bill.txt,15,0
106979bill.txt,7,0
106980bill.txt,8,0
106981bill.txt,3,0
106982bill.txt,3,0
106983bill.txt,5,0
106984bill.txt,10,0
106985bill.txt,3,0
106986bill.txt,10,0
106987bill.txt,7,0
106988bill.txt,13,0
106989bill.txt,17,0
106990bill.txt,7,0
106991bill.txt,8,0
106992bill.txt,7,0
106993bill.txt,8,0
106994bill.txt,8,0
106995bill.txt,7,0
106996bill.txt,8,0
106997bill.txt,7,0
106998bill.txt,4,0
106999bill.txt,8,0
107000bill.txt,8,0
107001bill.txt,3,0
107002bill.txt,8,0
107003bill.txt,8,0
107004bill.txt,5,0
107005bill.txt,1,0
107006bill.txt,7,0
107007bill.txt,17,0
107008bill.txt,7,0
107009bill.txt,15,0
107010bill.txt,10,0
107011bill.txt,3,0
107012bill.txt,5,0
107013bill.txt,3,0
107014bill.txt,3,0
107015bill.txt,13,0
107016bill.txt,3,0
107017bill.txt,3,0
107018bill.txt,15,0
107019bill.txt,8,0
107020bill.txt,8,0
107021bill.txt,3,0
107022bill.txt,10,0
107023bill.txt,8,0
107024bill.txt,8,0
107025bill.txt,7,0
107026bill.txt,5,0
107027bill.txt,4,0
107028bill.txt,8,0
107029bill.txt,15,0
107030bill.txt,8,0
107031bill.txt,5,0
107032bill.txt,3,0
107033bill.txt,3,0
107034bill.txt,3,0
107035bill.txt,3,0
107036bill.txt,3,0
107037bill.txt,5,0
107038bill.txt,3,0
107039bill.txt,8,0
107040bill.txt,3,0
107041bill.txt,17,0
107042bill.txt,7,0
107043bill.txt,10,0
107044bill.txt,8,0
107045bill.txt,8,0
107046bill.txt,3,0
107047bill.txt,3,0
107048bill.txt,7,0
107049bill.txt,10,0
107050bill.txt,8,0
107051bill.txt,15,0
107052bill.txt,8,0
107053bill.txt,10,0
107054bill.txt,7,0
107055bill.txt,5,0
107056bill.txt,10,0
107057bill.txt,3,0
107058bill.txt,15,0
107059bill.txt,3,0
107060bill.txt,8,0
107061bill.txt,2,0
107062bill.txt,15,0
107063bill.txt,15,0
107064bill.txt,15,0
107065bill.txt,3,0
107066bill.txt,2,0
107067bill.txt,8,0
107068bill.txt,17,0
107069bill.txt,8,0
107070bill.txt,3,0
107071bill.txt,20,0
107072bill.txt,8,0
107073bill.txt,3,0
107074bill.txt,10,0
107075bill.txt,3,0
107076bill.txt,15,0
107077bill.txt,15,0
107078bill.txt,15,0
107079bill.txt,8,0
107080bill.txt,7,0
107081bill.txt,3,0
107082bill.txt,7,0
107083bill.txt,7,0
107084bill.txt,15,0
107085bill.txt,20,0
107086bill.txt,7,0
107087bill.txt,8,0
107088bill.txt,8,0
107089bill.txt,10,0
107090bill.txt,3,0
107091bill.txt,10,0
107092bill.txt,12,0
107093bill.txt,10,0
107094bill.txt,4,0
107095bill.txt,3,0
107096bill.txt,15,0
107097bill.txt,7,0
107098bill.txt,10,0
107099bill.txt,3,0
107100bill.txt,5,0
107101bill.txt,2,0
107102bill.txt,6,0
107103bill.txt,20,0
107104bill.txt,5,0
107105bill.txt,6,0
107106bill.txt,13,0
107107bill.txt,5,0
107108bill.txt,6,0
107109bill.txt,5,0
107110bill.txt,5,0
107111bill.txt,6,0
107112bill.txt,13,0
107113bill.txt,5,0
107114bill.txt,5,0
107115bill.txt,5,0
107116bill.txt,20,0
107117bill.txt,12,0
107118bill.txt,12,0
107119bill.txt,7,0
107120bill.txt,10,0
107121bill.txt,17,0
107122bill.txt,15,0
107123bill.txt,15,0
107124bill.txt,10,0
107125bill.txt,5,0
107126bill.txt,17,0
107127bill.txt,3,0
107128bill.txt,12,0
107129bill.txt,8,0
107130bill.txt,3,0
107131bill.txt,12,0
107132bill.txt,7,0
107133bill.txt,4,0
107134bill.txt,5,0
107135bill.txt,8,0
107136bill.txt,20,0
107137bill.txt,6,0
107138bill.txt,5,0
107139bill.txt,6,0
107140bill.txt,6,0
107141bill.txt,6,0
107142bill.txt,6,0
107143bill.txt,6,0
107144bill.txt,6,0
107145bill.txt,20,0
107146bill.txt,1,0
107147bill.txt,12,0
107148bill.txt,6,0
107149bill.txt,13,0
107150bill.txt,6,0
107151bill.txt,5,0
107152bill.txt,5,0
107153bill.txt,5,0
107154bill.txt,5,0
107155bill.txt,5,0
107156bill.txt,6,0
107157bill.txt,6,0
107158bill.txt,3,0
107159bill.txt,13,0
107160bill.txt,21,0
107161bill.txt,5,0
107162bill.txt,6,0
107163bill.txt,6,0
107164bill.txt,5,0
107165bill.txt,5,0
107166bill.txt,6,0
107167bill.txt,20,0
107168bill.txt,6,0
107169bill.txt,5,0
107170bill.txt,13,0
107171bill.txt,20,0
107172bill.txt,12,0
107173bill.txt,6,0
107174bill.txt,6,0
107175bill.txt,5,0
107176bill.txt,5,0
107177bill.txt,6,0
107178bill.txt,5,0
107179bill.txt,6,0
107180bill.txt,2,0
107181bill.txt,6,0
107182bill.txt,14,0
107183bill.txt,6,0
107184bill.txt,6,0
107185bill.txt,5,0
107186bill.txt,6,0
107187bill.txt,12,0
107188bill.txt,6,0
107189bill.txt,5,0
107190bill.txt,6,0
107191bill.txt,5,0
107192bill.txt,6,0
107193bill.txt,5,0
107194bill.txt,13,0
107195bill.txt,5,0
107196bill.txt,20,0
107197bill.txt,13,0
107198bill.txt,6,0
107199bill.txt,5,0
107200bill.txt,21,0
107201bill.txt,5,0
107202bill.txt,13,0
107203bill.txt,6,0
107204bill.txt,6,0
107205bill.txt,6,0
107206bill.txt,13,0
107207bill.txt,5,0
107208bill.txt,13,0
107209bill.txt,6,0
107210bill.txt,6,0
107211bill.txt,13,0
107212bill.txt,12,0
107213bill.txt,13,0
107214bill.txt,6,0
107215bill.txt,6,0
107216bill.txt,20,0
107217bill.txt,21,0
107218bill.txt,6,0
107219bill.txt,12,0
107220bill.txt,6,0
107221bill.txt,15,0
107222bill.txt,5,0
107223bill.txt,13,0
107224bill.txt,21,0
107225bill.txt,21,0
107226bill.txt,6,0
107227bill.txt,5,0
107228bill.txt,5,0
107229bill.txt,21,0
107230bill.txt,6,0
107231bill.txt,6,0
107232bill.txt,2,0
107233bill.txt,6,0
107234bill.txt,5,0
107235bill.txt,5,0
107236bill.txt,5,0
107237bill.txt,6,0
107238bill.txt,13,0
107239bill.txt,12,0
107240bill.txt,6,0
107241bill.txt,13,0
107242bill.txt,13,0
107243bill.txt,6,0
107244bill.txt,15,0
107245bill.txt,12,0
107246bill.txt,12,0
107247bill.txt,6,0
107248bill.txt,6,0
107249bill.txt,6,0
107250bill.txt,5,0
107251bill.txt,6,0
107252bill.txt,12,0
107253bill.txt,15,0
107254bill.txt,6,0
107255bill.txt,5,0
107256bill.txt,5,0
107257bill.txt,6,0
107258bill.txt,5,0
107259bill.txt,6,0
107260bill.txt,20,0
107261bill.txt,2,0
107262bill.txt,2,0
107263bill.txt,5,0
107264bill.txt,6,0
107265bill.txt,21,0
107266bill.txt,5,0
107267bill.txt,5,0
107268bill.txt,6,0
107269bill.txt,6,0
107270bill.txt,2,0
107271bill.txt,3,0
107272bill.txt,20,0
107273bill.txt,15,0
107274bill.txt,13,0
107275bill.txt,6,0
107276bill.txt,13,0
107277bill.txt,5,0
107278bill.txt,2,0
107279bill.txt,6,0
107280bill.txt,13,0
107281bill.txt,10,0
107282bill.txt,13,0
107283bill.txt,2,0
107284bill.txt,2,0
107285bill.txt,13,0
107286bill.txt,13,0
107287bill.txt,6,0
107288bill.txt,6,0
107289bill.txt,6,0
107290bill.txt,5,0
107291bill.txt,12,0
107292bill.txt,12,0
107293bill.txt,13,0
107294bill.txt,6,0
107295bill.txt,5,0
107296bill.txt,2,0
107297bill.txt,13,0
107298bill.txt,6,0
107299bill.txt,6,0
107300bill.txt,13,0
107301bill.txt,6,0
107302bill.txt,6,0
107303bill.txt,6,0
107304bill.txt,5,0
107305bill.txt,5,0
107306bill.txt,6,0
107307bill.txt,13,0
107308bill.txt,6,0
107309bill.txt,6,0
107310bill.txt,13,0
107311bill.txt,12,0
107312bill.txt,20,0
107313bill.txt,6,0
107314bill.txt,2,0
107315bill.txt,5,0
107316bill.txt,6,0
107317bill.txt,5,0
107318bill.txt,5,0
107319bill.txt,20,0
107320bill.txt,2,0
107321bill.txt,12,0
107322bill.txt,12,0
107323bill.txt,5,0
107324bill.txt,7,0
107325bill.txt,2,0
107326bill.txt,5,0
107327bill.txt,5,0
107328bill.txt,2,0
107329bill.txt,20,0
107330bill.txt,13,0
107331bill.txt,19,0
107332bill.txt,10,0
107333bill.txt,5,0
107334bill.txt,5,0
107335bill.txt,6,0
107336bill.txt,5,0
107337bill.txt,5,0
107338bill.txt,12,0
107339bill.txt,6,0
107340bill.txt,3,0
107341bill.txt,5,0
107342bill.txt,5,0
107343bill.txt,5,0
107344bill.txt,13,0
107345bill.txt,2,0
107346bill.txt,20,0
107347bill.txt,5,0
107348bill.txt,13,0
107349bill.txt,5,0
107350bill.txt,12,0
107351bill.txt,5,0
107352bill.txt,5,0
107353bill.txt,10,0
107354bill.txt,20,0
107355bill.txt,12,0
107356bill.txt,13,0
107357bill.txt,5,0
107358bill.txt,15,0
107359bill.txt,5,0
107360bill.txt,2,0
107361bill.txt,15,0
107362bill.txt,2,0
107363bill.txt,20,0
107364bill.txt,5,0
107365bill.txt,5,0
107366bill.txt,21,0
107367bill.txt,5,0
107368bill.txt,5,0
107369bill.txt,13,0
107370bill.txt,6,0
107371bill.txt,7,0
107372bill.txt,13,0
107373bill.txt,6,0
107374bill.txt,6,0
107375bill.txt,6,0
107376bill.txt,2,0
107377bill.txt,2,0
107378bill.txt,5,0
107379bill.txt,13,0
107380bill.txt,6,0
107381bill.txt,5,0
107382bill.txt,5,0
107383bill.txt,5,0
107384bill.txt,5,0
107385bill.txt,15,0
107386bill.txt,6,0
107387bill.txt,10,0
107388bill.txt,5,0
107389bill.txt,20,0
107390bill.txt,2,0
107391bill.txt,5,0
107392bill.txt,5,0
107393bill.txt,6,0
107394bill.txt,2,0
107395bill.txt,5,0
107396bill.txt,5,0
107397bill.txt,2,0
107398bill.txt,6,0
107399bill.txt,6,0
107400bill.txt,5,0
107401bill.txt,5,0
107402bill.txt,5,0
107403bill.txt,5,0
107404bill.txt,15,0
107405bill.txt,6,0
107406bill.txt,6,1
107407bill.txt,5,0
107408bill.txt,2,0
107409bill.txt,13,0
107410bill.txt,13,0
107411bill.txt,20,0
107412bill.txt,12,0
107413bill.txt,6,0
107414bill.txt,13,0
107415bill.txt,5,0
107416bill.txt,20,0
107417bill.txt,20,0
107418bill.txt,5,0
107419bill.txt,5,0
107420bill.txt,2,0
107421bill.txt,5,0
107422bill.txt,10,0
107423bill.txt,5,0
107424bill.txt,2,0
107425bill.txt,20,0
107426bill.txt,5,0
107427bill.txt,5,0
107428bill.txt,12,0
107429bill.txt,5,0
107430bill.txt,16,0
107431bill.txt,6,0
107432bill.txt,6,0
107433bill.txt,12,0
107434bill.txt,13,0
107435bill.txt,6,0
107436bill.txt,5,0
107437bill.txt,5,0
107438bill.txt,5,0
107439bill.txt,12,0
107440bill.txt,5,0
107441bill.txt,5,0
107442bill.txt,2,0
107443bill.txt,12,0
107444bill.txt,5,0
107445bill.txt,5,0
107446bill.txt,5,0
107447bill.txt,20,0
107448bill.txt,20,0
107449bill.txt,6,0
107450bill.txt,2,0
107451bill.txt,5,0
107452bill.txt,5,0
107453bill.txt,3,0
107454bill.txt,20,0
107455bill.txt,20,0
107456bill.txt,5,0
107457bill.txt,20,0
107458bill.txt,12,0
107459bill.txt,1,0
107460bill.txt,20,0
107461bill.txt,5,0
107462bill.txt,2,0
107463bill.txt,5,0
107464bill.txt,5,0
107465bill.txt,5,0
107466bill.txt,12,0
107467bill.txt,5,0
107468bill.txt,6,0
107469bill.txt,6,0
107470bill.txt,5,0
107471bill.txt,7,0
107472bill.txt,20,0
107473bill.txt,12,0
107474bill.txt,20,0
107475bill.txt,5,0
107476bill.txt,6,0
107477bill.txt,12,0
107478bill.txt,5,0
107479bill.txt,20,0
107480bill.txt,12,0
107481bill.txt,20,0
107482bill.txt,5,0
107483bill.txt,13,0
107484bill.txt,6,0
107485bill.txt,5,0
107486bill.txt,2,0
107487bill.txt,20,0
107488bill.txt,3,0
107489bill.txt,12,0
107490bill.txt,20,0
107491bill.txt,15,0
107492bill.txt,20,0
107493bill.txt,20,0
107494bill.txt,20,0
107495bill.txt,20,0
107496bill.txt,13,0
107497bill.txt,8,0
107498bill.txt,15,0
107499bill.txt,1,0
107500bill.txt,14,0
107501bill.txt,14,0
107502bill.txt,5,0
107503bill.txt,13,0
107504bill.txt,5,0
107505bill.txt,5,0
107506bill.txt,5,0
107507bill.txt,5,0
107508bill.txt,2,0
107509bill.txt,13,0
107510bill.txt,6,0
107511bill.txt,12,0
107512bill.txt,5,0
107513bill.txt,6,0
107514bill.txt,5,0
107515bill.txt,5,0
107516bill.txt,6,0
107517bill.txt,20,0
107518bill.txt,3,0
107519bill.txt,20,0
107520bill.txt,20,0
107521bill.txt,20,0
107522bill.txt,20,0
107523bill.txt,20,0
107524bill.txt,20,0
107525bill.txt,12,0
107526bill.txt,20,0
107527bill.txt,20,0
107528bill.txt,20,0
107529bill.txt,20,0
107530bill.txt,20,0
107531bill.txt,20,0
107532bill.txt,20,0
107533bill.txt,6,0
107534bill.txt,16,0
107535bill.txt,14,0
107536bill.txt,15,0
107537bill.txt,20,0
107538bill.txt,15,0
107539bill.txt,1,0
107540bill.txt,14,0
107541bill.txt,15,0
107542bill.txt,15,0
107543bill.txt,3,0
107544bill.txt,12,0
107545bill.txt,20,0
107546bill.txt,20,0
107547bill.txt,20,0
107548bill.txt,15,0
107549bill.txt,15,0
107550bill.txt,14,0
107551bill.txt,20,0
107552bill.txt,20,0
107553bill.txt,20,0
107554bill.txt,20,0
107555bill.txt,20,0
107556bill.txt,20,0
107557bill.txt,20,0
107558bill.txt,20,0
107559bill.txt,20,0
107560bill.txt,20,0
107561bill.txt,20,0
107562bill.txt,12,0
107563bill.txt,12,0
107564bill.txt,12,0
107565bill.txt,3,0
107566bill.txt,20,0
107567bill.txt,10,0
107568bill.txt,20,0
107569bill.txt,20,0
107570bill.txt,20,0
107571bill.txt,20,0
107572bill.txt,20,0
107573bill.txt,14,0
107574bill.txt,14,0
107575bill.txt,19,0
107576bill.txt,15,0
107577bill.txt,18,0
107578bill.txt,1,0
107579bill.txt,15,0
107580bill.txt,16,0
107581bill.txt,15,0
107582bill.txt,1,0
107583bill.txt,15,0
107584bill.txt,1,0
107585bill.txt,1,0
107586bill.txt,15,0
107587bill.txt,14,0
107588bill.txt,15,0
107589bill.txt,1,0
107590bill.txt,15,0
107591bill.txt,1,0
107592bill.txt,14,0
107593bill.txt,15,0
107594bill.txt,12,0
107595bill.txt,15,0
107596bill.txt,15,0
107597bill.txt,16,0
107598bill.txt,20,0
107599bill.txt,8,0
107600bill.txt,1,0
107601bill.txt,16,0
107602bill.txt,16,0
107603bill.txt,20,0
107604bill.txt,20,0
107605bill.txt,19,0
107606bill.txt,14,0
107607bill.txt,15,0
107608bill.txt,14,0
107609bill.txt,18,0
107610bill.txt,1,0
107611bill.txt,1,0
107612bill.txt,14,0
107613bill.txt,15,0
107614bill.txt,15,0
107615bill.txt,14,0
107616bill.txt,20,0
107617bill.txt,2,0
107618bill.txt,8,0
107619bill.txt,1,0
107620bill.txt,15,0
107621bill.txt,15,0
107622bill.txt,19,0
107623bill.txt,1,0
107624bill.txt,15,0
107625bill.txt,15,0
107626bill.txt,14,0
107627bill.txt,14,0
107628bill.txt,15,0
107629bill.txt,19,0
107630bill.txt,15,0
107631bill.txt,14,0
107632bill.txt,1,0
107633bill.txt,15,0
107634bill.txt,18,0
107635bill.txt,8,0
107636bill.txt,15,0
107637bill.txt,14,0
107638bill.txt,15,0
107639bill.txt,16,0
107640bill.txt,14,0
107641bill.txt,20,0
107642bill.txt,14,0
107643bill.txt,14,0
107644bill.txt,6,0
107645bill.txt,18,0
107646bill.txt,14,0
107647bill.txt,20,0
107648bill.txt,19,0
107649bill.txt,4,0
107650bill.txt,14,0
107651bill.txt,15,0
107652bill.txt,15,0
107653bill.txt,15,0
107654bill.txt,15,0
107655bill.txt,16,0
107656bill.txt,18,0
107657bill.txt,14,0
107658bill.txt,1,0
107659bill.txt,15,0
107660bill.txt,18,0
107661bill.txt,15,0
107662bill.txt,20,0
107663bill.txt,14,0
107664bill.txt,19,0
107665bill.txt,15,0
107666bill.txt,15,0
107667bill.txt,14,0
107668bill.txt,14,0
107669bill.txt,8,0
107670bill.txt,1,0
107671bill.txt,15,0
107672bill.txt,15,0
107673bill.txt,15,0
107674bill.txt,15,0
107675bill.txt,15,0
107676bill.txt,20,0
107677bill.txt,20,0
107678bill.txt,15,0
107679bill.txt,18,0
107680bill.txt,14,0
107681bill.txt,16,0
107682bill.txt,14,0
107683bill.txt,1,0
107684bill.txt,14,0
107685bill.txt,14,0
107686bill.txt,14,0
107687bill.txt,15,0
107688bill.txt,1,0
107689bill.txt,18,0
107690bill.txt,1,0
107691bill.txt,16,0
107692bill.txt,14,0
107693bill.txt,15,0
107694bill.txt,14,0
107695bill.txt,19,0
107696bill.txt,18,0
107697bill.txt,15,0
107698bill.txt,20,0
107699bill.txt,15,0
107700bill.txt,14,0
107701bill.txt,15,0
107702bill.txt,14,0
107703bill.txt,12,0
107704bill.txt,14,0
107705bill.txt,20,0
107706bill.txt,14,0
107707bill.txt,16,0
107708bill.txt,20,0
107709bill.txt,19,0
107710bill.txt,8,0
107711bill.txt,15,0
107712bill.txt,1,0
107713bill.txt,15,0
107714bill.txt,15,0
107715bill.txt,16,0
107716bill.txt,20,0
107717bill.txt,14,0
107718bill.txt,19,0
107719bill.txt,15,0
107720bill.txt,20,0
107721bill.txt,18,0
107722bill.txt,16,0
107723bill.txt,19,0
107724bill.txt,19,0
107725bill.txt,1,0
107726bill.txt,15,0
107727bill.txt,18,0
107728bill.txt,15,0
107729bill.txt,1,0
107730bill.txt,20,0
107731bill.txt,15,0
107732bill.txt,18,0
107733bill.txt,14,0
107734bill.txt,14,0
107735bill.txt,20,0
107736bill.txt,20,0
107737bill.txt,18,0
107738bill.txt,20,0
107739bill.txt,15,0
107740bill.txt,16,0
107741bill.txt,8,0
107742bill.txt,15,0
107743bill.txt,16,0
107744bill.txt,3,0
107745bill.txt,15,0
107746bill.txt,1,0
107747bill.txt,20,0
107748bill.txt,20,0
107749bill.txt,12,0
107750bill.txt,20,0
107751bill.txt,13,0
107752bill.txt,1,0
107753bill.txt,1,0
107754bill.txt,15,0
107755bill.txt,16,0
107756bill.txt,15,0
107757bill.txt,20,0
107758bill.txt,14,0
107759bill.txt,15,0
107760bill.txt,8,0
107761bill.txt,14,0
107762bill.txt,1,0
107763bill.txt,19,0
107764bill.txt,15,0
107765bill.txt,1,0
107766bill.txt,1,0
107767bill.txt,20,0
107768bill.txt,20,0
107769bill.txt,14,0
107770bill.txt,1,0
107771bill.txt,1,0
107772bill.txt,2,0
107773bill.txt,14,0
107774bill.txt,1,0
107775bill.txt,18,0
107776bill.txt,20,0
107777bill.txt,16,0
107778bill.txt,18,0
107779bill.txt,7,0
107780bill.txt,15,0
107781bill.txt,15,0
107782bill.txt,1,0
107783bill.txt,14,0
107784bill.txt,15,0
107785bill.txt,20,0
107786bill.txt,18,0
107787bill.txt,14,0
107788bill.txt,14,0
107789bill.txt,20,0
107790bill.txt,16,0
107791bill.txt,99,0
107792bill.txt,20,0
107793bill.txt,20,0
107794bill.txt,14,0
107795bill.txt,8,0
107796bill.txt,13,0
107797bill.txt,2,0
107798bill.txt,1,0
107799bill.txt,16,0
107800bill.txt,1,0
107801bill.txt,99,0
107802bill.txt,14,0
107803bill.txt,14,0
107804bill.txt,17,0
107805bill.txt,13,0
107806bill.txt,99,0
107807bill.txt,14,0
107808bill.txt,99,0
107809bill.txt,2,0
